"ID","Symbol","Entry_Date","Exit_Date","Quantity","Buy_Value","Sell_Value","Profit","Period_of_holding","Turnover"
146,BANKNIFTY2161035100PE,"2021-06-09 13:09:26.000","2021-06-09 13:13:37.000",25,3070,4500,1430,0,5930
142,BANKNIFTY2161034900PE,"2021-06-09 13:25:46.000","2021-06-09 13:26:04.000",25,6196,5839,-358,0,6196
157,BANKNIFTY2161036300CE,"2021-06-09 13:41:34.000","2021-06-09 15:05:26.000",25,298,261,-36,0,298
158,BANKNIFTY2161036400CE,"2021-06-09 13:41:34.000","2021-06-09 15:05:26.000",25,270,243,-28,0,270
143,BANKNIFTY2161035000CE,"2021-06-09 13:42:38.000","2021-06-09 13:43:15.000",25,4750,4199,-551,0,4750
143,BANKNIFTY2161035000CE,"2021-06-09 13:45:41.000","2021-06-09 13:46:00.000",25,4695,4554,-141,0,4695
143,BANKNIFTY2161035000CE,"2021-06-09 13:46:42.000","2021-06-09 13:59:48.000",25,4463,4581,119,0,4700
141,BANKNIFTY2161034900CE,"2021-06-09 14:07:18.000","2021-06-09 14:07:53.000",25,5450,5366,-84,0,5450
141,BANKNIFTY2161034900CE,"2021-06-09 14:22:07.000","2021-06-09 14:50:31.000",25,3150,4760,1610,0,6370
137,BANKNIFTY2161034600PE,"2021-06-09 14:46:30.000","2021-06-09 14:47:43.000",25,3959,3510,-449,0,3959
138,BANKNIFTY2161034700CE,"2021-06-09 14:55:22.000","2021-06-09 15:05:14.000",25,5725,5515,-210,0,5725
143,BANKNIFTY2161035000CE,"2021-06-09 15:05:46.000","2021-06-09 15:13:16.000",25,2236,2366,130,0,2496
138,BANKNIFTY2161034700CE,"2021-06-09 15:05:47.000","2021-06-09 15:12:15.000",25,6000,5405,-595,0,6000
143,BANKNIFTY2161035000CE,"2021-06-09 15:14:30.000","2021-06-09 15:29:38.000",25,2399,2363,-36,0,2399
138,BANKNIFTY2161034700CE,"2021-06-09 15:14:36.000","2021-06-09 15:29:22.000",25,5950,5750,-200,0,5950
398,NIFTY2161015500PE,"2021-06-10 09:15:32.000","2021-06-10 09:16:39.000",150,653,683,30,0,713
403,NIFTY2161015800PE,"2021-06-10 09:15:33.000","2021-06-10 09:16:39.000",75,9746,10290,544,0,10834
147,BANKNIFTY2161035200CE,"2021-06-10 09:26:57.000","2021-06-10 09:36:16.000",25,861,1325,464,0,1789
136,BANKNIFTY2161034600CE,"2021-06-10 09:26:58.000","2021-06-10 09:27:37.000",25,6875,6364,-511,0,6875
141,BANKNIFTY2161034900CE,"2021-06-10 09:32:33.000","2021-06-10 09:43:18.000",25,3815,3553,-263,0,3815
141,BANKNIFTY2161034900CE,"2021-06-10 09:39:21.000","2021-06-10 09:48:53.000",25,4306,3500,-806,0,4306
136,BANKNIFTY2161034600CE,"2021-06-10 09:43:23.000","2021-06-10 09:47:49.000",25,9500,8880,-620,0,9500
136,BANKNIFTY2161034600CE,"2021-06-10 09:52:18.000","2021-06-10 10:15:33.000",25,7775,8385,610,0,8995
147,BANKNIFTY2161035200CE,"2021-06-10 09:52:18.000","2021-06-10 10:56:46.000",25,1056,900,-156,0,1056
136,BANKNIFTY2161034600CE,"2021-06-10 10:16:05.000","2021-06-10 10:23:36.000",25,7771,7250,-521,0,7771
141,BANKNIFTY2161034900CE,"2021-06-10 10:26:48.000","2021-06-10 10:27:20.000",25,3250,3113,-138,0,3250
400,NIFTY2161015700CE,"2021-06-10 10:29:01.000","2021-06-10 10:30:45.000",75,2850,2625,-225,0,2850
136,BANKNIFTY2161034600CE,"2021-06-10 10:37:13.000","2021-06-10 10:38:59.000",25,8319,8091,-228,0,8319
136,BANKNIFTY2161034600CE,"2021-06-10 10:40:10.000","2021-06-10 10:44:28.000",25,8814,8310,-504,0,8814
135,BANKNIFTY2161034300PE,"2021-06-10 10:52:12.000","2021-06-10 11:05:21.000",25,370,420,50,0,470
144,BANKNIFTY2161035000PE,"2021-06-10 10:52:12.000","2021-06-10 11:04:28.000",25,4900,4319,-581,0,4900
140,BANKNIFTY2161034800PE,"2021-06-10 11:06:35.000","2021-06-10 11:07:21.000",25,2600,2410,-190,0,2600
140,BANKNIFTY2161034800PE,"2021-06-10 11:06:35.000","2021-06-10 11:07:21.000",75,7800,7230,-570,0,7800
141,BANKNIFTY2161034900CE,"2021-06-10 11:26:40.000","2021-06-10 11:43:34.000",25,2625,2456,-169,0,2625
149,BANKNIFTY2161035300CE,"2021-06-10 11:26:40.000","2021-06-10 12:42:07.000",25,490,418,-73,0,490
141,BANKNIFTY2161034900CE,"2021-06-10 11:45:37.000","2021-06-10 11:46:30.000",75,9488,8839,-649,0,9488
141,BANKNIFTY2161034900CE,"2021-06-10 11:45:37.000","2021-06-10 11:46:30.000",25,3163,2945,-218,0,3163
141,BANKNIFTY2161034900CE,"2021-06-10 11:49:55.000","2021-06-10 11:54:56.000",25,2898,2764,-134,0,2898
402,NIFTY2161015750CE,"2021-06-10 12:00:15.000","2021-06-10 12:01:11.000",75,1166,1658,491,0,2149
402,NIFTY2161015750CE,"2021-06-10 12:00:52.000","2021-06-10 12:01:11.000",75,1590,1654,64,0,1718
402,NIFTY2161015750CE,"2021-06-10 12:08:21.000","2021-06-10 12:13:24.000",75,1496,1200,-296,0,1496
402,NIFTY2161015750CE,"2021-06-10 12:15:10.000","2021-06-10 12:16:55.000",75,1301,1215,-86,0,1301
141,BANKNIFTY2161034900CE,"2021-06-10 12:23:41.000","2021-06-10 12:36:32.000",25,2875,2800,-75,0,2875
139,BANKNIFTY2161034800CE,"2021-06-10 12:46:34.000","2021-06-10 12:47:31.000",25,3569,3269,-300,0,3569
139,BANKNIFTY2161034800CE,"2021-06-10 12:46:34.000","2021-06-10 12:47:31.000",25,3570,3268,-303,0,3570
139,BANKNIFTY2161034800CE,"2021-06-10 12:51:46.000","2021-06-10 12:53:19.000",25,3675,3450,-225,0,3675
149,BANKNIFTY2161035300CE,"2021-06-10 13:02:51.000","2021-06-10 13:22:33.000",25,423,501,79,0,580
141,BANKNIFTY2161034900CE,"2021-06-10 13:03:36.000","2021-06-10 13:19:59.000",25,4748,2643,-2105,0,4748
141,BANKNIFTY2161034900CE,"2021-06-10 13:20:45.000","2021-06-10 13:21:00.000",25,4689,4521,-168,0,4689
141,BANKNIFTY2161034900CE,"2021-06-10 13:20:45.000","2021-06-10 13:21:00.000",25,4693,4521,-171,0,4693
141,BANKNIFTY2161034900CE,"2021-06-10 13:20:45.000","2021-06-10 13:21:00.000",25,4698,4520,-178,0,4698
143,BANKNIFTY2161035000CE,"2021-06-10 13:25:24.000","2021-06-10 13:27:31.000",25,2974,2703,-271,0,2974
160,BANKNIFTY2161735000CE,"2021-06-10 13:30:46.000","2021-06-10 13:42:29.000",25,11500,10955,-545,0,11500
144,BANKNIFTY2161035000PE,"2021-06-10 13:43:27.000","2021-06-10 13:44:25.000",25,2760,2504,-256,0,2760
144,BANKNIFTY2161035000PE,"2021-06-10 13:43:27.000","2021-06-10 13:44:25.000",25,2760,2501,-259,0,2760
156,BANKNIFTY2161036000CE,"2021-06-10 13:54:31.000","2021-06-10 13:55:05.000",25,70,66,-4,0,70
152,BANKNIFTY2161035500CE,"2021-06-10 13:56:41.000","2021-06-10 14:11:24.000",25,155,119,-36,0,155
145,BANKNIFTY2161035100CE,"2021-06-10 13:56:41.000","2021-06-10 14:05:23.000",25,1264,1250,-14,0,1264
143,BANKNIFTY2161035000CE,"2021-06-10 14:06:44.000","2021-06-10 14:10:40.000",25,2165,2000,-165,0,2165
143,BANKNIFTY2161035000CE,"2021-06-10 14:14:45.000","2021-06-10 14:15:07.000",25,2829,2375,-454,0,2829
160,BANKNIFTY2161735000CE,"2021-06-10 14:22:59.000","2021-06-10 14:40:30.000",25,12775,13353,578,0,13930
163,BANKNIFTY2161735200CE,"2021-06-10 14:47:17.000","2021-06-10 14:49:19.000",25,10696,10125,-571,0,10696
505,SBIN21JUN440CE,"2021-06-10 14:57:00.000","2021-06-10 15:01:12.000",1500,13800,13500,-300,0,13800
162,BANKNIFTY2161735100CE,"2021-06-10 15:02:44.000","2021-06-10 15:11:34.000",25,11375,11979,604,0,12583
166,BANKNIFTY2161735500CE,"2021-06-10 15:13:13.000","2021-06-11 09:15:20.000",25,7358,8029,671,1,8700
166,BANKNIFTY2161735500CE,"2021-06-11 09:16:11.000","2021-06-11 09:24:35.000",25,8000,7750,-250,0,8000
166,BANKNIFTY2161735500CE,"2021-06-11 09:32:58.000","2021-06-11 09:48:30.000",25,8025,7250,-775,0,8025
163,BANKNIFTY2161735200CE,"2021-06-11 10:48:34.000","2021-06-11 11:04:48.000",25,10096,10050,-46,0,10096
407,NIFTY2161715800PE,"2021-06-11 11:24:51.000","2021-06-11 11:37:37.000",75,7226,7271,45,0,7316
407,NIFTY2161715800PE,"2021-06-11 11:37:24.000","2021-06-11 11:37:37.000",75,7271,7268,-4,0,7271
161,BANKNIFTY2161735000PE,"2021-06-11 11:50:23.000","2021-06-11 11:55:51.000",25,8750,8268,-483,0,8750
162,BANKNIFTY2161735100CE,"2021-06-11 12:46:35.000","2021-06-11 12:50:17.000",25,8850,9100,250,0,9350
159,BANKNIFTY2161734900PE,"2021-06-11 13:56:48.000","2021-06-11 14:01:55.000",25,7625,7311,-314,0,7625
162,BANKNIFTY2161735100CE,"2021-06-11 14:09:13.000","2021-06-11 14:13:07.000",25,9600,9500,-100,0,9600
161,BANKNIFTY2161735000PE,"2021-06-11 14:20:05.000","2021-06-11 14:23:50.000",25,8075,7639,-436,0,8075
162,BANKNIFTY2161735100CE,"2021-06-11 14:28:32.000","2021-06-11 14:29:30.000",25,10175,9983,-193,0,10175
405,NIFTY2161715650PE,"2021-06-14 09:25:16.000","2021-06-14 09:26:25.000",75,5273,5963,690,0,6653
404,NIFTY2161715550PE,"2021-06-14 09:31:12.000","2021-06-14 09:32:48.000",75,4530,4860,330,0,5190
404,NIFTY2161715550PE,"2021-06-14 09:34:10.000","2021-06-14 09:36:28.000",75,5348,4275,-1073,0,5348
257,DRREDDY21JUN5800CE,"2021-06-14 09:41:57.000","2021-06-14 09:46:04.000",125,4438,3563,-875,0,4438
257,DRREDDY21JUN5800CE,"2021-06-14 09:54:15.000","2021-06-14 09:55:19.000",125,4100,4250,150,0,4400
406,NIFTY2161715800CE,"2021-06-14 09:58:54.000","2021-06-14 10:14:54.000",75,3919,3896,-23,0,3919
408,NIFTY2161715900CE,"2021-06-15 09:29:47.000","2021-06-15 09:32:38.000",75,3975,3656,-319,0,3975
408,NIFTY2161715900CE,"2021-06-15 09:33:48.000","2021-06-15 10:30:10.000",75,3975,4350,375,0,4725
257,DRREDDY21JUN5800CE,"2021-06-15 10:37:36.000","2021-06-15 10:44:30.000",125,4350,4400,50,0,4450
164,BANKNIFTY2161735300CE,"2021-06-15 10:55:20.000","2021-06-15 10:57:54.000",25,4488,4575,88,0,4663
408,NIFTY2161715900CE,"2021-06-15 11:00:32.000","2021-06-15 11:12:48.000",75,4253,4178,-75,0,4253
165,BANKNIFTY2161735400CE,"2021-06-15 12:22:57.000","2021-06-15 12:24:22.000",25,4338,5000,663,0,5663
165,BANKNIFTY2161735400CE,"2021-06-15 12:48:51.000","2021-06-15 12:58:30.000",25,4500,4294,-206,0,4500
165,BANKNIFTY2161735400CE,"2021-06-15 13:01:15.000","2021-06-15 13:09:29.000",25,4388,3976,-411,0,4388
165,BANKNIFTY2161735400CE,"2021-06-15 13:24:11.000","2021-06-15 13:35:26.000",25,4250,3641,-609,0,4250
408,NIFTY2161715900CE,"2021-06-15 13:42:04.000","2021-06-15 13:45:15.000",75,3683,3450,-233,0,3683
409,NIFTY2161715950CE,"2021-06-15 13:59:10.000","2021-06-16 09:15:16.000",75,2370,1200,-1170,1,2370
409,NIFTY2161715950CE,"2021-06-16 09:24:59.000","2021-06-16 10:12:12.000",75,1673,1069,-604,0,1673
347,MARUTI21AUG6700PE,"2021-08-16 13:52:57.000","2021-08-16 14:02:06.000",100,5850,4950,-900,0,5850
31,BAJFINANCE21AUG6500CE,"2021-08-16 14:25:00.000","2021-08-16 14:27:38.000",125,7081,7319,238,0,7556
31,BAJFINANCE21AUG6500CE,"2021-08-16 14:32:57.000","2021-08-16 14:35:58.000",125,7875,7875,0,0,7875
31,BAJFINANCE21AUG6500CE,"2021-08-16 14:40:37.000","2021-08-16 14:50:09.000",125,8294,8463,169,0,8631
347,MARUTI21AUG6700PE,"2021-08-16 15:03:07.000","2021-08-16 15:08:14.000",100,5915,5725,-190,0,5915
32,BAJFINANCE21AUG6600CE,"2021-08-16 15:09:35.000","2021-08-16 15:11:05.000",125,6369,7006,638,0,7644
347,MARUTI21AUG6700PE,"2021-08-16 15:14:16.000","2021-08-16 15:24:03.000",100,6255,6900,645,0,7545
347,MARUTI21AUG6700PE,"2021-08-17 09:17:20.000","2021-08-17 09:34:57.000",100,8650,6905,-1745,0,8650
520,TCS21AUG3540CE,"2021-08-17 09:38:18.000","2021-08-17 09:45:42.000",300,8325,10500,2175,0,12675
521,TCS21AUG3560CE,"2021-08-17 09:46:44.000","2021-08-17 09:47:44.000",300,8790,8100,-690,0,8790
520,TCS21AUG3540CE,"2021-08-17 09:58:19.000","2021-08-17 10:02:44.000",300,9750,8445,-1305,0,9750
272,HCLTECH21AUG1160CE,"2021-08-17 10:05:52.000","2021-08-17 10:42:13.000",700,7140,7700,560,0,8260
520,TCS21AUG3540CE,"2021-08-17 10:44:11.000","2021-08-17 10:50:33.000",300,8340,8700,360,0,9060
539,WIPRO21AUG640CE,"2021-08-17 11:02:22.000","2021-08-17 11:47:30.000",1600,7600,8000,400,0,8400
281,HINDALCO21AUG420PE,"2021-08-17 11:56:12.000","2021-08-17 12:07:20.000",2150,7633,7955,323,0,8278
167,BANKNIFTY2181835600PE,"2021-08-17 12:26:21.000","2021-08-17 12:30:26.000",25,2769,2538,-231,0,2769
167,BANKNIFTY2181835600PE,"2021-08-17 12:37:46.000","2021-08-17 12:42:28.000",25,2936,2950,14,0,2964
309,INDUSINDBK21AUG960PE,"2021-08-17 12:45:45.000","2021-08-17 13:31:56.000",900,7515,6750,-765,0,7515
311,INFY21AUG1760CE,"2021-08-17 13:33:47.000","2021-08-17 13:47:45.000",600,5730,7530,1800,0,9330
311,INFY21AUG1760CE,"2021-08-17 13:56:49.000","2021-08-17 14:06:43.000",600,7860,7800,-60,0,7860
522,TCS21AUG3580CE,"2021-08-17 14:14:30.000","2021-08-17 14:17:54.000",300,9000,10500,1500,0,12000
522,TCS21AUG3580CE,"2021-08-17 14:27:17.000","2021-08-17 14:40:36.000",300,9720,8700,-1020,0,9720
522,TCS21AUG3580CE,"2021-08-17 14:47:17.000","2021-08-17 15:06:49.000",300,8550,9480,930,0,10410
286,HINDUNILVR21AUG2500CE,"2021-08-17 15:14:58.000","2021-08-17 15:25:26.000",300,5580,5625,45,0,5670
276,HDFC21AUG2750CE,"2021-08-17 15:25:51.000","2021-08-18 09:18:58.000",300,9900,11100,1200,1,12300
261,EICHERMOT21AUG2600CE,"2021-08-18 09:22:48.000","2021-08-18 09:24:56.000",350,10500,10150,-350,0,10500
32,BAJFINANCE21AUG6600CE,"2021-08-18 09:26:18.000","2021-08-18 09:36:29.000",125,7713,8625,913,0,9538
261,EICHERMOT21AUG2600CE,"2021-08-18 09:53:09.000","2021-08-18 09:59:20.000",350,9993,10850,858,0,11708
522,TCS21AUG3580CE,"2021-08-18 10:08:15.000","2021-08-18 10:09:35.000",300,11520,12000,480,0,12480
251,COFORGE21AUG5200CE,"2021-08-18 10:13:18.000","2021-08-18 10:14:42.000",200,9600,11000,1400,0,12400
251,COFORGE21AUG5200CE,"2021-08-18 10:16:48.000","2021-08-18 10:19:43.000",200,12000,12200,200,0,12400
251,COFORGE21AUG5200CE,"2021-08-18 10:21:43.000","2021-08-18 10:24:37.000",200,12010,12800,790,0,13590
252,COFORGE21AUG5300CE,"2021-08-18 10:28:35.000","2021-08-18 10:30:21.000",200,9000,7950,-1050,0,9000
252,COFORGE21AUG5300CE,"2021-08-18 10:31:25.000","2021-08-18 10:33:41.000",200,8330,7200,-1130,0,8330
251,COFORGE21AUG5200CE,"2021-08-18 10:36:01.000","2021-08-18 10:39:03.000",200,11200,12200,1000,0,13200
33,BAJFINANCE21AUG6700CE,"2021-08-18 10:41:57.000","2021-08-18 10:46:27.000",125,11700,10919,-781,0,11700
33,BAJFINANCE21AUG6700CE,"2021-08-18 10:48:03.000","2021-08-18 10:54:41.000",125,11875,10875,-1000,0,11875
359,MCDOWELL-N21AUG720CE,"2021-08-18 10:56:44.000","2021-08-18 10:59:35.000",1250,10000,12500,2500,0,15000
360,MCDOWELL-N21AUG740CE,"2021-08-18 11:03:20.000","2021-08-18 11:03:50.000",1250,12500,11250,-1250,0,12500
360,MCDOWELL-N21AUG740CE,"2021-08-18 11:07:28.000","2021-08-18 11:15:35.000",1250,11188,10000,-1188,0,11188
325,KOTAKBANK21AUG1760PE,"2021-08-18 11:48:26.000","2021-08-18 12:08:22.000",400,6340,7760,1420,0,9180
530,ULTRACEMCO21AUG7800CE,"2021-08-18 12:20:03.000","2021-08-18 12:27:25.000",100,9500,9910,410,0,10320
530,ULTRACEMCO21AUG7800CE,"2021-08-18 12:30:46.000","2021-08-18 12:36:11.000",100,9600,9340,-260,0,9600
325,KOTAKBANK21AUG1760PE,"2021-08-18 12:49:23.000","2021-08-18 13:01:11.000",400,8140,9400,1260,0,10660
324,KOTAKBANK21AUG1740PE,"2021-08-18 13:15:21.000","2021-08-18 13:35:08.000",400,4760,4520,-240,0,4760
275,HDFC21AUG2650PE,"2021-08-18 13:31:37.000","2021-08-18 13:35:07.000",300,3000,2700,-300,0,3000
324,KOTAKBANK21AUG1740PE,"2021-08-18 13:44:00.000","2021-08-18 13:58:14.000",400,5180,4720,-460,0,5180
360,MCDOWELL-N21AUG740CE,"2021-08-18 14:03:52.000","2021-08-18 14:06:47.000",1250,12563,14000,1438,0,15438
361,MCDOWELL-N21AUG760CE,"2021-08-18 14:09:00.000","2021-08-18 14:17:34.000",1250,7938,7500,-438,0,7938
361,MCDOWELL-N21AUG760CE,"2021-08-18 14:23:30.000","2021-08-18 14:34:22.000",1250,8438,6688,-1750,0,8438
183,BANKNIFTY21AUG35500PE,"2021-08-18 14:36:40.000","2021-08-18 14:46:32.000",25,7845,8750,905,0,9655
181,BANKNIFTY21AUG35400PE,"2021-08-18 14:53:03.000","2021-08-18 14:54:00.000",25,6823,6625,-198,0,6823
181,BANKNIFTY21AUG35400PE,"2021-08-18 14:56:07.000","2021-08-18 15:00:00.000",25,7004,6454,-550,0,7004
527,TITAN21AUG1880CE,"2021-08-18 15:02:32.000","2021-08-18 15:17:19.000",375,8906,8456,-450,0,8906
181,BANKNIFTY21AUG35400PE,"2021-08-18 15:18:54.000","2021-08-18 15:27:46.000",25,6458,6951,494,0,7445
286,HINDUNILVR21AUG2500CE,"2021-08-20 09:16:56.000","2021-08-20 09:28:05.000",300,10140,6405,-3735,0,10140
285,HINDUNILVR21AUG2480PE,"2021-08-20 09:34:22.000","2021-08-20 09:45:10.000",300,6600,6300,-300,0,6600
33,BAJFINANCE21AUG6700CE,"2021-08-20 09:55:34.000","2021-08-20 10:00:30.000",125,8125,8750,625,0,9375
287,HINDUNILVR21AUG2520CE,"2021-08-20 10:03:43.000","2021-08-20 10:21:34.000",300,7320,11100,3780,0,14880
512,TATAMOTORS21AUG280PE,"2021-08-20 10:55:23.000","2021-08-20 11:14:52.000",2850,11400,10830,-570,0,11400
33,BAJFINANCE21AUG6700CE,"2021-08-20 11:16:10.000","2021-08-20 11:19:57.000",125,10625,10250,-375,0,10625
34,BAJFINANCE21AUG6800CE,"2021-08-20 11:24:46.000","2021-08-20 11:30:58.000",125,7844,8125,281,0,8406
35,BAJFINANCE21AUG6900CE,"2021-08-20 11:32:06.000","2021-08-20 11:43:32.000",125,6356,6694,338,0,7031
22,ASIANPAINT21AUG3100CE,"2021-08-20 12:31:07.000","2021-08-20 12:38:00.000",300,10755,9795,-960,0,10755
288,HINDUNILVR21AUG2600CE,"2021-08-20 13:16:38.000","2021-08-20 13:50:51.000",300,8235,9900,1665,0,11565
289,HINDUNILVR21AUG2620CE,"2021-08-20 13:55:07.000","2021-08-20 14:20:45.000",300,8685,11250,2565,0,13815
23,ASIANPAINT21AUG3140CE,"2021-08-20 14:53:21.000","2021-08-20 15:12:30.000",300,9600,8670,-930,0,9600
245,BIOCON21AUG355PE,"2021-08-20 15:13:31.000","2021-08-20 15:20:24.000",2300,8050,15295,7245,0,22540
428,NIFTY21AUG16350PE,"2021-08-20 15:29:03.000","2021-08-23 09:28:57.000",50,3590,1300,-2290,3,3590
311,INFY21AUG1760CE,"2021-08-23 09:23:09.000","2021-08-23 09:54:55.000",600,6780,7200,420,0,7620
523,TCS21AUG3620CE,"2021-08-23 09:33:27.000","2021-08-23 09:41:12.000",300,8340,10905,2565,0,13470
311,INFY21AUG1760CE,"2021-08-23 09:55:59.000","2021-08-23 09:58:54.000",600,7950,7080,-870,0,7950
34,BAJFINANCE21AUG6800CE,"2021-08-23 10:07:56.000","2021-08-23 10:30:31.000",125,9500,12500,3000,0,15500
244,BIOCON21AUG345PE,"2021-08-23 12:46:20.000","2021-08-23 13:00:34.000",2300,6440,7820,1380,0,9200
35,BAJFINANCE21AUG6900CE,"2021-08-23 13:06:41.000","2021-08-23 13:52:14.000",125,8763,5750,-3013,0,8763
243,BIOCON21AUG340PE,"2021-08-23 13:59:53.000","2021-08-23 14:26:42.000",2300,13800,15065,1265,0,16330
243,BIOCON21AUG340PE,"2021-08-23 14:28:53.000","2021-08-23 14:41:10.000",2300,17365,26450,9085,0,35535
242,BIOCON21AUG330PE,"2021-08-23 14:42:58.000","2021-08-23 14:59:42.000",2300,17825,18745,920,0,19665
380,NESTLEIND21AUG20000CE,"2021-08-23 15:01:23.000","2021-08-23 15:11:47.000",50,11750,12250,500,0,12750
381,NESTLEIND21AUG21000CE,"2021-08-23 15:13:23.000","2021-08-23 15:26:22.000",50,2550,2200,-350,0,2550
240,BHARTIARTL21AUG640CE,"2021-08-23 15:25:40.000","2021-08-24 09:15:57.000",1851,5090,5183,93,1,5275
508,SHREECEM21AUG25500PE,"2021-08-24 09:18:12.000","2021-08-24 10:36:17.000",25,3500,1875,-1625,0,3500
517,TATASTEEL21AUG1420CE,"2021-08-24 09:31:12.000","2021-08-24 09:47:14.000",850,13600,10285,-3315,0,13600
242,BIOCON21AUG330PE,"2021-08-24 09:54:45.000","2021-08-24 10:52:23.000",2300,11960,5750,-6210,0,11960
182,BANKNIFTY21AUG35500CE,"2021-08-24 11:36:44.000","2021-08-24 11:41:28.000",50,10800,10000,-800,0,10800
182,BANKNIFTY21AUG35500CE,"2021-08-24 11:43:53.000","2021-08-24 11:51:26.000",25,5075,5000,-75,0,5075
182,BANKNIFTY21AUG35500CE,"2021-08-24 11:54:16.000","2021-08-24 12:29:21.000",25,5700,5988,288,0,6275
182,BANKNIFTY21AUG35500CE,"2021-08-24 12:03:16.000","2021-08-24 12:29:21.000",25,6000,5988,-13,0,6000
36,BAJFINANCE21AUG7100CE,"2021-08-24 12:30:13.000","2021-08-24 12:31:05.000",125,9375,8750,-625,0,9375
36,BAJFINANCE21AUG7100CE,"2021-08-24 12:33:26.000","2021-08-24 12:43:52.000",125,9750,7950,-1800,0,9750
37,BAJFINANCE21AUG7200CE,"2021-08-24 12:35:02.000","2021-08-24 12:43:53.000",125,7581,5200,-2381,0,7581
278,HDFCBANK21AUG1560CE,"2021-08-24 12:56:03.000","2021-08-24 13:07:04.000",550,5995,4648,-1348,0,5995
36,BAJFINANCE21AUG7100CE,"2021-08-24 12:58:02.000","2021-08-24 13:08:14.000",125,9750,8500,-1250,0,9750
517,TATASTEEL21AUG1420CE,"2021-08-24 13:26:23.000","2021-08-24 13:45:56.000",850,11900,12410,510,0,12920
296,ICICIBANK21AUG700CE,"2021-08-24 14:20:53.000","2021-08-24 15:08:28.000",1375,6325,5500,-825,0,6325
518,TATASTEEL21AUG1460CE,"2021-08-24 14:28:52.000","2021-08-24 14:53:11.000",850,4803,3570,-1233,0,4803
378,NAUKRI21AUG5900CE,"2021-08-24 15:21:13.000","2021-08-25 09:19:59.000",125,8125,4875,-3250,1,8125
410,NIFTY2190216700CE,"2021-08-25 09:24:34.000","2021-08-25 09:28:15.000",50,5478,5355,-123,0,5478
246,BIOCON21SEP300PE,"2021-08-25 09:32:24.000","2021-08-25 10:09:20.000",2300,6900,5980,-920,0,6900
430,NIFTY21AUG16700PE,"2021-08-25 10:39:01.000","2021-08-25 10:42:47.000",50,3118,3000,-118,0,3118
430,NIFTY21AUG16700PE,"2021-08-25 10:44:17.000","2021-08-25 10:45:46.000",50,3050,2990,-60,0,3050
430,NIFTY21AUG16700PE,"2021-08-25 10:47:17.000","2021-08-25 10:52:15.000",50,3233,3058,-175,0,3233
429,NIFTY21AUG16700CE,"2021-08-25 10:54:33.000","2021-08-25 11:02:30.000",100,4135,3995,-140,0,4135
430,NIFTY21AUG16700PE,"2021-08-25 11:14:20.000","2021-08-25 11:18:06.000",50,3045,3223,178,0,3400
430,NIFTY21AUG16700PE,"2021-08-25 11:19:14.000","2021-08-25 11:23:22.000",50,3323,2928,-395,0,3323
430,NIFTY21AUG16700PE,"2021-08-25 11:24:14.000","2021-08-25 11:24:30.000",50,2470,2385,-85,0,2470
430,NIFTY21AUG16700PE,"2021-08-25 11:24:14.000","2021-08-25 11:24:30.000",50,2473,2385,-88,0,2473
429,NIFTY21AUG16700CE,"2021-08-25 11:26:20.000","2021-08-25 11:28:30.000",50,2513,2810,298,0,3108
429,NIFTY21AUG16700CE,"2021-08-25 11:36:12.000","2021-08-25 11:36:17.000",100,3065,2685,-380,0,3065
430,NIFTY21AUG16700PE,"2021-08-25 11:36:25.000","2021-08-25 11:36:58.000",50,3955,3663,-293,0,3955
430,NIFTY21AUG16700PE,"2021-08-25 11:37:09.000","2021-08-25 11:39:01.000",50,3963,3608,-355,0,3963
183,BANKNIFTY21AUG35500PE,"2021-08-25 11:41:05.000","2021-08-25 11:48:48.000",25,4105,3429,-676,0,4105
183,BANKNIFTY21AUG35500PE,"2021-08-25 11:58:50.000","2021-08-25 12:08:53.000",25,3515,3300,-215,0,3515
499,RELIANCE21SEP2400CE,"2021-08-25 12:16:37.000","2021-08-25 13:32:20.000",250,3500,3250,-250,0,3500
181,BANKNIFTY21AUG35400PE,"2021-08-26 09:16:02.000","2021-08-26 09:23:49.000",25,2624,1881,-743,0,2624
181,BANKNIFTY21AUG35400PE,"2021-08-26 09:27:08.000","2021-08-26 09:29:15.000",25,2110,1721,-389,0,2110
169,BANKNIFTY2190236500CE,"2021-08-26 09:31:59.000","2021-08-26 12:03:45.000",25,1750,2320,570,0,2890
169,BANKNIFTY2190236500CE,"2021-08-26 14:01:15.000","2021-08-26 14:07:17.000",25,2100,2224,124,0,2348
187,BANKNIFTY21AUG35800PE,"2021-08-26 14:11:49.000","2021-08-26 14:14:11.000",25,2325,2446,121,0,2568
186,BANKNIFTY21AUG35700PE,"2021-08-26 14:22:16.000","2021-08-26 14:24:39.000",25,1311,1425,114,0,1539
186,BANKNIFTY21AUG35700PE,"2021-08-26 14:26:44.000","2021-08-26 14:28:24.000",25,1650,1673,23,0,1695
186,BANKNIFTY21AUG35700PE,"2021-08-26 14:34:54.000","2021-08-26 14:35:58.000",25,2125,3034,909,0,3943
184,BANKNIFTY21AUG35600CE,"2021-08-26 14:37:46.000","2021-08-26 14:38:18.000",25,1570,1083,-488,0,1570
185,BANKNIFTY21AUG35600PE,"2021-08-26 14:42:11.000","2021-08-26 14:49:22.000",25,1014,368,-646,0,1014
